row_index,classe_real,predicao,fold
11900,c234,c5,0
11901,c234,c1,1
11902,c1,c234,0
11903,c1,c1,0
11904,c1,c1,2
11905,c234,c234,2
11906,c1,c1,2
11907,c1,c234,1
11908,c234,c234,3
11909,c234,c5,3
11910,c5,c5,0
11911,c234,c234,0
11912,c5,c5,4
11913,c5,c5,1
11914,c1,c5,2
11915,c5,c5,1
11916,c5,c234,3
11917,c1,c5,4
11918,c5,c5,1
11919,c5,c234,3
11920,c1,c234,0
11921,c1,c5,0
11922,c234,c1,3
11923,c5,c5,4
11924,c234,c5,2
11925,c1,c1,3
11926,c234,c5,4
11927,c1,c1,1
11928,c234,c234,4
11929,c5,c5,0
11930,c1,c1,1
11931,c5,c1,3
11932,c5,c5,3
11933,c5,c5,0
11934,c234,c5,1
11935,c5,c234,3
11936,c1,c1,2
11937,c5,c1,3
11938,c1,c1,1
11939,c5,c234,1
11940,c234,c5,4
11941,c5,c234,3
11942,c1,c1,0
11943,c234,c234,0
11944,c5,c5,0
11945,c1,c5,4
11946,c5,c5,2
11947,c5,c5,1
11948,c1,c234,0
11949,c234,c5,0
11950,c234,c1,1
11951,c5,c234,1
11952,c234,c5,3
11953,c234,c5,2
11954,c5,c5,1
11955,c1,c1,4
11956,c1,c5,1
11957,c234,c1,2
11958,c1,c5,0
11959,c5,c5,0
11960,c1,c1,1
11961,c1,c1,1
11962,c5,c5,1
11963,c1,c5,0
11964,c1,c1,4
11965,c234,c1,2
11966,c5,c234,2
11967,c1,c234,1
11968,c5,c234,3
11969,c5,c234,2
11970,c234,c5,4
11971,c5,c5,1
11972,c1,c5,4
11973,c1,c234,2
11974,c5,c234,3
11975,c234,c234,0
11976,c1,c5,4
11977,c234,c234,0
11978,c5,c5,4
11979,c234,c5,4
11980,c234,c1,1
11981,c5,c234,4
11982,c1,c1,1
11983,c1,c234,3
11984,c234,c234,3
11985,c234,c234,4
11986,c1,c5,0
11987,c5,c1,2
11988,c5,c234,0
11989,c1,c5,1
11990,c5,c234,0
11991,c5,c5,3
11992,c234,c234,2
11993,c5,c5,0
11994,c234,c1,3
11995,c234,c234,3
11996,c234,c5,0
11997,c5,c5,1
11998,c5,c5,0
11999,c234,c234,1
12000,c1,c234,1
12001,c5,c5,2
12002,c5,c5,3
12003,c234,c5,0
12004,c234,c5,4
12005,c5,c234,0
12006,c5,c5,2
12007,c5,c234,3
12008,c5,c5,1
12009,c5,c1,2
12010,c234,c1,0
12011,c5,c5,2
12012,c1,c5,1
12013,c5,c234,4
12014,c5,c1,2
12015,c1,c234,4
12016,c234,c1,4
12017,c1,c1,4
12018,c234,c5,4
12019,c1,c1,4
12020,c1,c5,3
12021,c234,c5,0
12022,c1,c1,4
12023,c234,c234,3
12024,c1,c1,0
12025,c234,c5,1
12026,c1,c1,4
12027,c5,c5,0
12028,c234,c5,3
12029,c234,c5,3
12030,c5,c5,2
12031,c234,c5,2
12032,c5,c234,1
12033,c5,c5,1
12034,c234,c5,4
12035,c1,c5,3
12036,c234,c234,4
12037,c1,c1,4
12038,c5,c5,2
12039,c234,c5,2
12040,c234,c5,4
12041,c1,c5,1
12042,c234,c5,3
12043,c234,c1,1
12044,c5,c5,4
12045,c1,c1,2
12046,c5,c234,3
12047,c5,c234,4
12048,c234,c234,3
12049,c234,c5,3
12050,c234,c5,1
12051,c1,c1,2
12052,c5,c5,4
12053,c5,c5,4
12054,c5,c234,1
12055,c234,c5,0
12056,c1,c1,4
12057,c5,c5,0
12058,c234,c5,1
12059,c5,c1,3
12060,c1,c1,0
12061,c234,c1,4
12062,c234,c234,4
12063,c234,c1,1
12064,c5,c5,2
12065,c234,c5,3
12066,c234,c234,4
12067,c5,c5,1
12068,c234,c1,2
12069,c234,c5,3
12070,c234,c1,0
12071,c5,c234,1
12072,c234,c1,3
12073,c5,c234,1
12074,c1,c1,1
12075,c1,c234,2
12076,c234,c234,0
12077,c5,c1,3
12078,c1,c1,1
12079,c234,c1,1
12080,c5,c5,1
12081,c1,c1,3
12082,c234,c1,2
12083,c5,c1,0
12084,c234,c1,2
12085,c234,c5,4
12086,c5,c5,0
12087,c5,c1,1
12088,c234,c1,4
12089,c1,c1,4
12090,c5,c5,1
12091,c1,c1,4
12092,c234,c1,2
12093,c1,c234,4
12094,c234,c234,1
12095,c234,c5,4
12096,c5,c5,1
12097,c234,c1,2
12098,c234,c1,1
12099,c5,c5,3
12100,c5,c234,0
12101,c5,c5,4
12102,c1,c1,2
12103,c1,c1,4
12104,c1,c5,2
12105,c1,c5,0
12106,c234,c1,3
12107,c1,c1,4
12108,c5,c5,0
12109,c234,c234,3
12110,c234,c1,1
12111,c1,c234,2
12112,c234,c1,0
12113,c234,c5,4
12114,c234,c1,3
12115,c1,c5,3
12116,c5,c1,4
12117,c1,c234,0
12118,c234,c234,3
12119,c234,c5,2
12120,c5,c5,4
12121,c234,c1,2
12122,c1,c234,4
12123,c234,c5,4
12124,c1,c5,4
12125,c5,c1,1
12126,c5,c1,1
12127,c1,c234,4
12128,c234,c5,3
12129,c234,c5,3
12130,c5,c5,1
12131,c234,c1,1
12132,c234,c234,1
12133,c234,c1,0
12134,c5,c5,1
12135,c1,c1,0
12136,c5,c5,0
12137,c5,c5,0
12138,c5,c5,1
12139,c1,c1,3
12140,c234,c1,0
12141,c1,c1,0
12142,c1,c234,0
12143,c234,c234,1
12144,c234,c234,1
12145,c5,c234,2
12146,c234,c1,0
12147,c5,c5,0
12148,c1,c5,1
12149,c234,c5,4
12150,c5,c5,1
12151,c234,c1,4
12152,c234,c234,1
12153,c234,c5,2
12154,c5,c5,0
12155,c5,c1,3
12156,c1,c1,2
12157,c234,c234,3
12158,c1,c5,1
12159,c5,c234,0
12160,c5,c5,4
12161,c5,c5,3
12162,c1,c5,1
12163,c5,c5,1
12164,c5,c5,1
12165,c234,c1,1
12166,c1,c234,1
12167,c1,c1,0
12168,c5,c5,2
12169,c234,c234,2
12170,c1,c1,2
12171,c1,c1,4
12172,c5,c5,2
12173,c234,c1,2
12174,c5,c1,2
12175,c1,c1,1
12176,c1,c5,4
12177,c1,c234,1
12178,c5,c5,3
12179,c1,c1,1
12180,c234,c234,1
12181,c5,c1,4
12182,c234,c1,2
12183,c5,c5,4
12184,c1,c1,4
12185,c234,c234,3
12186,c234,c1,4
12187,c5,c5,4
12188,c5,c234,1
12189,c234,c5,1
12190,c5,c1,4
12191,c234,c1,2
12192,c5,c234,3
12193,c234,c1,2
12194,c5,c5,3
12195,c1,c5,1
12196,c234,c234,4
12197,c1,c234,1
12198,c1,c234,4
12199,c1,c5,3
12200,c234,c5,3
12201,c234,c5,2
12202,c5,c5,0
12203,c5,c5,4
12204,c5,c5,2
12205,c234,c234,3
12206,c1,c1,0
12207,c5,c1,0
12208,c234,c5,4
12209,c5,c5,0
12210,c234,c234,4
12211,c1,c5,0
12212,c234,c234,0
12213,c234,c5,1
12214,c1,c1,0
12215,c1,c1,4
12216,c234,c234,4
12217,c5,c5,3
12218,c234,c5,4
12219,c1,c5,0
12220,c234,c1,0
12221,c5,c5,3
12222,c234,c5,0
12223,c5,c1,3
12224,c5,c1,3
12225,c5,c1,4
12226,c5,c1,3
12227,c5,c5,0
12228,c234,c1,1
12229,c5,c1,0
12230,c1,c5,3
12231,c1,c234,1
12232,c5,c5,2
12233,c5,c5,0
12234,c234,c1,1
12235,c234,c234,1
12236,c1,c1,2
12237,c5,c234,1
12238,c5,c234,0
12239,c5,c234,4
12240,c234,c234,4
12241,c5,c5,0
12242,c5,c5,3
12243,c5,c1,1
12244,c1,c234,3
12245,c5,c1,0
12246,c5,c5,4
12247,c5,c5,0
12248,c1,c234,4
12249,c234,c5,3
12250,c1,c234,4
12251,c1,c234,2
12252,c1,c234,1
12253,c234,c1,2
12254,c1,c1,1
12255,c234,c1,0
12256,c1,c5,1
12257,c234,c1,2
12258,c1,c5,3
12259,c1,c234,3
12260,c5,c5,1
12261,c234,c5,3
12262,c1,c1,2
12263,c234,c234,3
12264,c5,c1,0
12265,c1,c1,1
12266,c234,c5,1
12267,c1,c1,0
12268,c234,c1,2
12269,c234,c234,2
12270,c1,c5,1
12271,c1,c5,0
12272,c5,c1,2
12273,c5,c5,4
12274,c234,c1,3
12275,c234,c234,3
12276,c234,c5,0
12277,c1,c1,0
12278,c5,c1,0
12279,c5,c1,0
12280,c1,c1,1
12281,c1,c1,1
12282,c234,c234,3
12283,c1,c1,4
12284,c5,c234,4
12285,c1,c5,2
12286,c1,c5,0
12287,c234,c234,1
12288,c1,c1,4
12289,c5,c234,3
12290,c1,c234,1
12291,c234,c1,1
12292,c234,c5,0
12293,c1,c1,4
12294,c234,c5,2
12295,c1,c1,0
12296,c234,c1,2
12297,c1,c1,1
12298,c5,c5,2
12299,c5,c5,1
12300,c5,c234,1
12301,c5,c5,4
12302,c234,c234,1
12303,c1,c1,2
12304,c5,c5,3
12305,c234,c5,2
12306,c1,c5,0
12307,c1,c1,4
12308,c5,c1,4
12309,c234,c234,3
12310,c1,c1,3
12311,c1,c5,3
12312,c234,c1,4
12313,c1,c1,2
12314,c234,c1,1
12315,c234,c5,1
12316,c234,c234,1
12317,c1,c1,0
12318,c5,c1,0
12319,c1,c1,2
12320,c5,c5,1
12321,c1,c1,1
12322,c234,c5,2
12323,c234,c1,0
12324,c234,c1,0
12325,c5,c5,1
12326,c1,c1,0
12327,c234,c5,1
12328,c1,c1,4
12329,c234,c234,3
12330,c5,c1,3
12331,c1,c5,0
12332,c1,c1,4
12333,c5,c234,0
12334,c5,c5,3
12335,c5,c5,1
12336,c5,c234,0
12337,c234,c234,3
12338,c1,c234,4
12339,c5,c5,0
12340,c5,c234,1
12341,c5,c5,3
12342,c1,c1,2
12343,c1,c1,1
12344,c5,c1,0
12345,c5,c5,2
12346,c234,c5,2
12347,c5,c1,0
12348,c5,c1,0
12349,c1,c5,2
12350,c5,c234,3
12351,c5,c5,3
12352,c234,c234,0
12353,c5,c234,0
12354,c5,c1,1
12355,c5,c234,0
12356,c234,c5,1
12357,c5,c5,4
12358,c1,c5,3
12359,c5,c234,0
12360,c1,c1,4
12361,c234,c234,4
12362,c234,c1,4
12363,c1,c1,3
12364,c1,c234,0
12365,c5,c1,4
12366,c1,c234,0
12367,c1,c5,2
12368,c5,c5,0
12369,c234,c5,2
12370,c5,c1,0
12371,c234,c5,0
12372,c234,c5,0
12373,c234,c5,2
12374,c234,c5,2
12375,c5,c234,3
12376,c1,c1,1
12377,c5,c5,0
12378,c5,c5,2
12379,c1,c234,3
12380,c5,c1,2
12381,c234,c5,1
12382,c234,c234,0
12383,c1,c1,1
12384,c5,c5,3
12385,c234,c1,1
12386,c234,c234,3
12387,c1,c1,3
12388,c1,c234,3
12389,c5,c1,1
12390,c5,c234,3
12391,c1,c5,2
12392,c5,c5,0
12393,c234,c5,4
12394,c1,c1,1
12395,c5,c1,1
12396,c5,c1,2
12397,c5,c5,0
12398,c234,c234,3
12399,c5,c1,4
12400,c5,c5,4
12401,c234,c5,4
12402,c5,c5,4
12403,c1,c234,2
12404,c5,c1,2
12405,c5,c5,2
12406,c234,c234,1
12407,c234,c5,2
12408,c234,c234,1
12409,c5,c5,2
12410,c234,c5,4
12411,c234,c1,3
12412,c1,c5,4
12413,c234,c1,3
12414,c5,c5,3
12415,c5,c5,1
12416,c1,c1,4
12417,c5,c5,0
12418,c234,c1,3
12419,c5,c5,2
12420,c5,c234,2
12421,c1,c1,1
12422,c234,c234,3
12423,c1,c1,3
12424,c1,c234,4
12425,c1,c1,2
12426,c234,c1,0
12427,c1,c1,2
12428,c1,c5,0
12429,c5,c234,4
12430,c1,c234,1
12431,c5,c5,2
12432,c1,c5,1
12433,c234,c234,3
12434,c234,c5,4
12435,c5,c1,4
12436,c5,c234,2
12437,c1,c234,3
12438,c5,c5,0
12439,c5,c234,1
12440,c5,c234,3
12441,c234,c1,1
12442,c5,c234,0
12443,c234,c234,1
12444,c5,c234,2
12445,c234,c1,3
12446,c5,c5,1
12447,c1,c1,3
12448,c1,c1,4
12449,c5,c234,3
12450,c234,c5,1
12451,c234,c234,2
12452,c1,c1,2
12453,c5,c5,3
12454,c5,c5,1
12455,c1,c1,3
12456,c234,c234,4
12457,c234,c1,2
12458,c5,c5,2
12459,c1,c1,0
12460,c1,c234,3
12461,c5,c1,2
12462,c5,c1,2
12463,c234,c234,2
12464,c234,c1,4
12465,c5,c234,0
12466,c5,c5,1
12467,c1,c1,0
12468,c1,c1,4
12469,c5,c5,4
12470,c234,c1,4
12471,c1,c5,0
12472,c234,c1,3
12473,c1,c234,2
12474,c1,c5,3
12475,c1,c234,1
12476,c5,c5,2
12477,c5,c234,4
12478,c1,c1,2
12479,c1,c234,1
12480,c5,c5,1
12481,c5,c1,1
12482,c234,c5,4
12483,c5,c5,0
12484,c1,c234,1
12485,c1,c234,4
12486,c234,c1,3
12487,c5,c1,4
12488,c1,c1,0
12489,c234,c1,1
12490,c1,c1,1
12491,c5,c5,1
12492,c234,c234,4
12493,c5,c234,3
12494,c5,c1,3
12495,c234,c234,2
12496,c5,c5,1
12497,c5,c5,3
12498,c1,c1,0
12499,c5,c5,0
12500,c1,c1,1
12501,c234,c234,3
12502,c1,c5,0
12503,c234,c234,0
12504,c234,c234,2
12505,c1,c1,3
12506,c1,c1,4
12507,c234,c5,3
12508,c5,c5,2
12509,c234,c5,0
12510,c5,c234,1
12511,c234,c1,0
12512,c1,c5,3
12513,c1,c1,0
12514,c234,c5,3
12515,c234,c234,0
12516,c5,c234,3
12517,c1,c234,1
12518,c1,c234,4
12519,c5,c5,0
12520,c1,c1,2
12521,c234,c234,3
12522,c1,c1,1
12523,c5,c5,3
12524,c234,c5,4
12525,c5,c5,0
12526,c5,c5,4
12527,c5,c1,2
12528,c234,c5,0
12529,c1,c1,0
12530,c234,c1,2
12531,c234,c1,1
12532,c5,c5,4
12533,c1,c5,2
12534,c5,c5,0
12535,c234,c234,1
12536,c1,c234,1
12537,c5,c1,1
12538,c1,c1,0
12539,c234,c1,0
12540,c234,c5,4
12541,c234,c1,2
12542,c1,c1,1
12543,c1,c234,1
12544,c234,c234,1
12545,c234,c1,4
12546,c5,c234,2
12547,c1,c1,1
12548,c1,c5,0
12549,c234,c1,3
12550,c5,c234,1
12551,c234,c5,0
12552,c234,c234,2
12553,c1,c1,3
12554,c234,c234,1
12555,c234,c234,2
12556,c1,c234,4
12557,c5,c234,3
12558,c1,c1,0
12559,c234,c1,1
12560,c234,c1,2
12561,c1,c234,3
12562,c234,c1,2
12563,c1,c1,4
12564,c234,c234,3
12565,c234,c5,2
12566,c1,c5,1
12567,c234,c1,2
12568,c1,c1,4
12569,c234,c234,4
12570,c1,c234,2
12571,c234,c1,3
12572,c5,c5,0
12573,c234,c234,0
12574,c5,c5,2
12575,c234,c5,1
12576,c5,c234,1
12577,c1,c1,1
12578,c1,c1,2
12579,c234,c234,4
12580,c5,c234,2
12581,c234,c234,4
12582,c5,c5,3
12583,c234,c5,0
12584,c234,c5,4
12585,c5,c5,4
12586,c1,c234,4
12587,c5,c5,1
12588,c234,c1,3
12589,c1,c5,4
12590,c5,c234,0
12591,c5,c5,4
12592,c1,c5,1
12593,c5,c5,1
12594,c234,c5,2
12595,c234,c234,1
12596,c234,c5,4
12597,c1,c1,0
12598,c234,c5,0
12599,c234,c234,3
12600,c5,c1,0
12601,c5,c234,2
12602,c1,c1,0
12603,c234,c234,4
12604,c1,c234,3
12605,c5,c1,2
12606,c234,c1,2
12607,c234,c234,2
12608,c1,c5,1
12609,c1,c1,2
12610,c234,c234,0
12611,c5,c5,1
12612,c5,c234,4
12613,c5,c5,1
12614,c5,c5,3
12615,c234,c5,2
12616,c5,c234,1
12617,c5,c234,0
12618,c5,c5,2
12619,c5,c5,4
12620,c234,c5,2
12621,c5,c5,1
12622,c234,c1,1
12623,c5,c1,1
12624,c5,c5,1
12625,c1,c234,0
12626,c1,c1,1
12627,c5,c234,4
12628,c5,c234,1
12629,c1,c234,2
12630,c1,c1,1
12631,c234,c1,2
12632,c1,c1,4
12633,c5,c5,1
12634,c5,c1,3
12635,c234,c5,4
12636,c5,c5,2
12637,c1,c5,1
12638,c5,c5,4
12639,c234,c5,3
12640,c1,c1,3
12641,c234,c234,4
12642,c1,c234,2
12643,c5,c234,3
12644,c5,c5,3
12645,c5,c1,2
12646,c1,c234,3
12647,c5,c5,4
12648,c5,c234,2
12649,c5,c1,4
12650,c234,c5,0
12651,c5,c5,4
12652,c1,c234,2
12653,c5,c234,2
12654,c234,c5,4
12655,c1,c234,1
12656,c1,c234,4
12657,c5,c5,3
12658,c1,c1,0
12659,c234,c1,3
12660,c234,c1,4
12661,c5,c1,0
12662,c1,c234,0
12663,c1,c5,2
12664,c5,c1,2
12665,c1,c1,0
12666,c234,c5,1
12667,c5,c1,2
12668,c234,c234,3
12669,c5,c5,3
12670,c5,c5,0
12671,c234,c1,0
12672,c5,c1,1
12673,c5,c234,2
12674,c5,c5,0
12675,c5,c1,2
12676,c234,c5,4
12677,c5,c5,1
12678,c5,c1,2
12679,c5,c5,3
12680,c5,c5,3
12681,c5,c1,3
12682,c5,c1,2
12683,c5,c234,0
12684,c5,c5,2
12685,c234,c1,3
12686,c5,c5,2
12687,c5,c5,2
12688,c5,c234,4
12689,c5,c5,4
12690,c234,c5,0
12691,c1,c1,3
12692,c1,c5,4
12693,c234,c1,2
12694,c234,c5,2
12695,c1,c5,2
12696,c1,c234,2
12697,c5,c1,4
12698,c234,c1,0
12699,c5,c234,4
12700,c5,c5,2
12701,c1,c234,0
12702,c5,c1,3
12703,c5,c234,4
12704,c1,c1,0
12705,c5,c5,0
12706,c234,c1,1
12707,c1,c1,3
12708,c234,c5,2
12709,c1,c5,1
12710,c234,c1,3
12711,c5,c5,3
12712,c1,c5,0
12713,c5,c234,1
12714,c5,c234,2
12715,c5,c1,1
12716,c1,c5,0
12717,c5,c1,3
12718,c1,c1,3
12719,c234,c234,3
12720,c234,c1,2
12721,c5,c234,0
12722,c5,c5,1
12723,c234,c5,4
12724,c234,c1,4
12725,c5,c1,0
12726,c234,c234,4
12727,c5,c1,3
12728,c234,c1,3
12729,c5,c5,3
12730,c1,c1,2
12731,c1,c5,2
12732,c5,c234,4
12733,c5,c234,4
12734,c234,c1,4
12735,c1,c234,2
12736,c234,c234,1
12737,c234,c234,4
12738,c234,c1,1
12739,c234,c1,2
12740,c234,c234,2
12741,c234,c1,0
12742,c234,c5,0
12743,c5,c234,4
12744,c5,c234,1
12745,c5,c1,0
12746,c234,c5,4
12747,c5,c234,0
12748,c1,c1,1
12749,c5,c1,3
12750,c5,c5,2
12751,c5,c5,1
12752,c5,c234,1
12753,c5,c5,2
12754,c5,c5,2
12755,c234,c1,0
12756,c1,c234,1
12757,c234,c5,2
12758,c234,c1,4
12759,c1,c1,2
12760,c1,c234,0
12761,c234,c234,0
12762,c234,c1,1
12763,c1,c1,3
12764,c234,c1,2
12765,c1,c1,3
12766,c5,c1,3
12767,c5,c234,3
12768,c1,c234,1
12769,c1,c234,1
12770,c234,c234,1
12771,c1,c1,3
12772,c234,c1,2
12773,c1,c1,2
12774,c1,c234,0
12775,c1,c5,4
12776,c5,c234,1
12777,c1,c5,1
12778,c5,c1,3
12779,c5,c5,4
12780,c234,c234,2
12781,c5,c234,2
12782,c5,c5,2
12783,c1,c1,0
12784,c5,c234,3
12785,c1,c1,4
12786,c234,c1,0
12787,c1,c1,3
12788,c1,c1,4
12789,c234,c5,2
12790,c1,c1,4
12791,c1,c1,2
12792,c1,c5,3
12793,c1,c5,0
12794,c5,c5,4
12795,c234,c1,2
12796,c5,c234,1
12797,c234,c1,1
12798,c1,c1,2
12799,c234,c5,1
12800,c5,c1,2
12801,c1,c5,1
12802,c1,c234,3
12803,c5,c5,3
12804,c1,c234,0
12805,c5,c5,0
12806,c5,c234,1
12807,c5,c234,4
12808,c1,c5,2
12809,c1,c5,1
12810,c5,c5,4
12811,c1,c5,0
12812,c5,c5,4
12813,c5,c234,1
12814,c1,c1,0
12815,c234,c234,2
12816,c234,c1,0
12817,c1,c5,3
12818,c1,c1,1
12819,c5,c234,3
12820,c1,c1,1
12821,c234,c234,3
12822,c1,c234,1
12823,c234,c234,2
12824,c1,c234,2
12825,c5,c5,4
12826,c1,c234,3
12827,c5,c5,3
12828,c5,c234,2
12829,c234,c1,3
12830,c1,c1,4
12831,c234,c234,0
12832,c234,c1,2
12833,c234,c5,2
12834,c234,c1,2
12835,c1,c234,4
12836,c234,c1,2
12837,c5,c1,1
12838,c5,c5,3
12839,c5,c1,3
12840,c5,c5,4
12841,c5,c5,2
12842,c234,c234,1
12843,c1,c5,2
12844,c5,c5,0
12845,c1,c5,4
12846,c5,c234,0
12847,c234,c1,2
12848,c1,c234,1
12849,c5,c1,0
12850,c5,c5,4
12851,c234,c5,2
12852,c1,c1,0
12853,c1,c1,3
12854,c5,c1,4
12855,c234,c234,1
12856,c5,c1,0
12857,c234,c1,0
12858,c5,c5,3
12859,c1,c1,3
12860,c234,c5,3
12861,c234,c1,4
12862,c234,c5,2
12863,c234,c234,3
12864,c5,c234,1
12865,c5,c234,0
12866,c1,c5,4
12867,c5,c5,0
12868,c234,c5,0
12869,c1,c5,1
12870,c5,c234,1
12871,c5,c5,2
12872,c1,c5,2
12873,c5,c5,0
12874,c234,c234,3
12875,c1,c1,4
12876,c5,c1,1
12877,c234,c5,2
12878,c234,c1,2
12879,c1,c234,2
12880,c234,c5,1
12881,c1,c1,4
12882,c1,c5,1
12883,c234,c234,1
12884,c5,c5,0
12885,c234,c1,2
12886,c5,c5,1
12887,c5,c5,1
12888,c5,c234,4
12889,c1,c1,2
12890,c234,c1,4
12891,c234,c234,2
12892,c234,c5,0
12893,c234,c234,0
12894,c5,c5,3
12895,c234,c1,1
12896,c1,c234,0
12897,c5,c5,1
12898,c1,c1,1
12899,c5,c234,2
12900,c1,c234,2
12901,c5,c234,4
12902,c234,c234,4
12903,c1,c5,1
12904,c5,c5,3
12905,c5,c1,4
12906,c5,c5,0
12907,c234,c1,2
12908,c234,c1,1
12909,c1,c1,4
12910,c5,c234,2
12911,c234,c234,1
12912,c1,c1,4
12913,c1,c5,2
12914,c5,c1,4
12915,c1,c234,3
12916,c5,c234,0
12917,c5,c1,4
12918,c5,c234,2
12919,c1,c1,3
12920,c5,c234,3
12921,c5,c5,4
12922,c1,c5,0
12923,c1,c234,3
12924,c234,c5,0
12925,c234,c5,3
12926,c1,c5,0
12927,c5,c5,1
12928,c234,c234,4
12929,c1,c1,0
12930,c1,c234,1
12931,c1,c1,3
12932,c1,c5,3
12933,c234,c234,1
12934,c1,c5,3
12935,c5,c1,4
12936,c234,c5,2
12937,c5,c5,2
12938,c234,c1,0
12939,c1,c1,3
12940,c234,c5,4
12941,c234,c5,2
12942,c234,c5,0
12943,c5,c1,2
12944,c1,c234,0
12945,c234,c5,2
12946,c234,c5,1
12947,c234,c234,1
12948,c5,c5,3
12949,c5,c5,1
12950,c1,c1,3
12951,c234,c234,4
12952,c234,c1,1
12953,c5,c5,1
12954,c1,c1,4
12955,c1,c5,2
12956,c234,c5,4
12957,c5,c5,0
12958,c1,c1,0
12959,c5,c5,2
12960,c1,c5,1
12961,c5,c1,3
12962,c1,c234,1
12963,c5,c5,1
12964,c1,c5,0
12965,c1,c5,1
12966,c234,c1,1
12967,c5,c5,1
12968,c1,c1,1
12969,c234,c5,4
12970,c5,c234,1
12971,c1,c234,2
12972,c1,c1,1
12973,c234,c5,2
12974,c1,c5,3
12975,c1,c1,4
12976,c5,c5,4
12977,c5,c234,2
12978,c234,c5,4
12979,c1,c1,4
12980,c5,c5,2
12981,c234,c234,2
12982,c1,c1,1
12983,c234,c234,1
12984,c5,c5,0
12985,c1,c234,4
12986,c234,c1,0
12987,c5,c234,4
12988,c234,c5,1
12989,c5,c5,4
12990,c1,c5,2
12991,c234,c234,1
12992,c1,c234,1
12993,c1,c234,2
12994,c1,c234,2
12995,c1,c1,1
12996,c5,c234,2
12997,c1,c1,2
12998,c5,c1,4
12999,c5,c5,4
13000,c1,c234,2
13001,c234,c1,2
13002,c1,c1,4
13003,c1,c1,0
13004,c5,c234,3
13005,c1,c1,0
13006,c5,c1,4
13007,c234,c1,4
13008,c5,c1,4
13009,c5,c5,0
13010,c1,c1,2
13011,c234,c234,3
13012,c234,c5,2
13013,c5,c5,0
13014,c234,c234,3
13015,c234,c234,0
13016,c1,c1,1
13017,c234,c1,2
13018,c5,c1,3
13019,c5,c234,3
13020,c1,c5,2
13021,c234,c1,1
13022,c1,c1,3
13023,c5,c234,4
13024,c1,c1,3
13025,c1,c234,2
13026,c5,c5,4
13027,c234,c5,1
13028,c1,c1,1
13029,c1,c234,3
13030,c5,c234,4
13031,c5,c234,3
13032,c234,c1,1
13033,c234,c1,2
13034,c234,c1,0
13035,c5,c5,3
13036,c234,c234,1
13037,c5,c234,1
13038,c5,c1,0
13039,c5,c1,2
13040,c5,c5,2
13041,c5,c234,2
13042,c234,c234,2
13043,c1,c1,3
13044,c234,c1,2
13045,c234,c1,2
13046,c5,c234,3
13047,c5,c5,1
13048,c234,c1,4
13049,c5,c1,3
13050,c1,c234,4
13051,c5,c234,1
13052,c234,c5,1
13053,c5,c234,1
13054,c5,c1,4
13055,c234,c5,3
13056,c234,c1,2
13057,c5,c1,4
13058,c1,c5,0
13059,c234,c1,0
13060,c234,c234,2
13061,c5,c1,0
13062,c5,c234,4
13063,c234,c5,2
13064,c1,c234,2
13065,c1,c1,2
13066,c1,c5,1
13067,c234,c5,1
13068,c234,c1,3
13069,c1,c234,1
13070,c1,c1,0
13071,c234,c234,4
13072,c234,c5,4
13073,c234,c1,0
13074,c1,c1,2
13075,c234,c1,0
13076,c1,c234,1
13077,c5,c5,1
13078,c5,c5,0
13079,c5,c5,4
13080,c234,c5,1
13081,c5,c1,4
13082,c5,c1,1
13083,c234,c5,3
13084,c1,c234,1
13085,c5,c5,0
13086,c1,c1,1
13087,c234,c5,1
13088,c234,c1,0
13089,c1,c1,2
13090,c1,c234,3
13091,c234,c5,4
13092,c5,c5,3
13093,c1,c5,1
13094,c234,c1,3
13095,c234,c5,0
13096,c234,c234,3
13097,c234,c234,2
13098,c234,c234,3
13099,c1,c1,4
13100,c1,c1,1
13101,c1,c1,4
13102,c5,c1,4
13103,c1,c1,0
13104,c5,c5,0
13105,c1,c5,0
13106,c234,c234,0
13107,c1,c1,2
13108,c5,c5,3
13109,c234,c5,1
13110,c1,c1,0
13111,c5,c234,3
13112,c234,c1,3
13113,c234,c5,1
13114,c234,c5,0
13115,c5,c5,2
13116,c5,c1,3
13117,c234,c234,4
13118,c5,c5,1
13119,c5,c234,3
13120,c5,c5,0
13121,c234,c1,3
13122,c5,c234,1
13123,c234,c5,0
13124,c5,c5,0
13125,c234,c1,4
13126,c5,c234,3
13127,c234,c234,1
13128,c5,c5,1
13129,c5,c5,4
13130,c5,c5,3
13131,c5,c5,1
13132,c5,c5,1
13133,c5,c234,2
13134,c234,c1,1
13135,c1,c5,3
13136,c5,c5,3
13137,c5,c234,4
13138,c5,c234,3
13139,c234,c234,0
13140,c234,c5,1
13141,c1,c234,0
13142,c234,c5,2
13143,c5,c234,2
13144,c1,c234,3
13145,c5,c234,2
13146,c5,c234,0
13147,c234,c1,1
13148,c5,c234,0
13149,c234,c5,4
13150,c1,c1,3
13151,c234,c234,2
13152,c1,c1,1
13153,c1,c234,3
13154,c234,c5,3
13155,c1,c5,3
13156,c1,c1,2
13157,c5,c234,3
13158,c234,c5,3
13159,c1,c1,2
13160,c1,c234,1
13161,c5,c1,4
13162,c1,c5,2
13163,c1,c5,0
13164,c5,c1,1
13165,c234,c1,0
13166,c5,c234,3
13167,c1,c1,2
13168,c5,c234,3
13169,c1,c234,2
13170,c1,c5,3
